source, interaction, target
Araneus diadematus, eats , Vanessa atalanta 
Araneus diadematus, eats , Tipula paludosa 
Araneus diadematus, preysOn , Limnobaris dolorosa 
Araneus diadematus, preysOn , Chrysops relictus 
Araneus diadematus, preysOn , Procloeon bifidum 
Araneus diadematus, preysOn , Cloeon simile 
Araneus diadematus, eats , Betula pendula 
Metellina segmentata, preysOn , Euophrys frontalis 
Metellina segmentata, preysOn , Nargus anisotomoides 
Metellina segmentata, preysOn , Ectinus aterrimus 
Metellina segmentata, preysOn , Trichoniscus pusillus 
Metellina segmentata, preysOn , Neon reticulatus 
Metellina segmentata, preysOn , Ceratinella brevis 
Metellina segmentata, preysOn , Tenuiphantes tenuis 
Coenonympha pamphilus, visitsFlowersOf , Rubus fruticosus 
Coenonympha pamphilus, visitsFlowersOf , Mentha suaveolens 
Coenonympha pamphilus, eats , Poa nemoralis 
Coenonympha pamphilus, visitsFlowersOf , Eupatorium cannabinum 
Coenonympha pamphilus, visitsFlowersOf , Achillea millefolium 
Coenonympha pamphilus, eats , Medicago falcata 
Vanessa atalanta, eats , Soleirolia soleirolii 
Vanessa atalanta, visitsFlowersOf , Pittosporum tobira 
Vanessa atalanta, visitsFlowersOf , Scilla siberica 
Vanessa atalanta, visitsFlowersOf , Ageratina altissima 
Vanessa atalanta, visitsFlowersOf , Eupatorium altissimum 
Vanessa atalanta, visitsFlowersOf , Monarda fistulosa 
Vanessa atalanta, visitsFlowersOf , Acer platanoides 
Vanessa atalanta, visitsFlowersOf , Centaurea stoebe 
Vanessa atalanta, visitsFlowersOf , Petasites pyrenaicus 
Vanessa atalanta, visitsFlowersOf , Elaeagnus angustifolia 
Vanessa atalanta, visitsFlowersOf , Prunus spinosa 
Vanessa atalanta, visitsFlowersOf , Crataegus monogyna 
Vanessa atalanta, visitsFlowersOf , Mentha suaveolens 
Vanessa atalanta, visitsFlowersOf , Origanum vulgare 
Vanessa atalanta, visitsFlowersOf , Glechoma hederacea 
Vanessa atalanta, visitsFlowersOf , Dipsacus fullonum 
Vanessa atalanta, visits , Ampelopsis heterophylla 
Vanessa atalanta, hasHost , Buddleja davidii 
Vanessa atalanta, eats , Prunus domestica 
Vanessa atalanta, eats , Eupatorium cannabinum 
Vanessa atalanta, eats , Angelica sylvestris 
Vanessa atalanta, eats , Ficus carica 
Vanessa atalanta, eats , Parietaria judaica 
Vanessa atalanta, eats , Hedera canariensis 
Vanessa atalanta, eats , Crataegus germanica 
Vanessa atalanta, eats , Dipsacus laciniatus 
Orgyia antiqua, visits , Salix cinerea 
Orgyia antiqua, visits , Betula pendula 
Orgyia antiqua, hasHost , Robinia pseudoacacia 
Orgyia antiqua, eats , Salix alba 
Orgyia antiqua, eats , Staphylea pinnata 
Orgyia antiqua, eats , Fagus sylvatica 
Orgyia antiqua, eats , Pseudotsuga menziesii 
Lacanobia oleracea, pathogenOf , Lacanobia oleracea 
Lacanobia oleracea, eats , Lycopersicon esculentum 
Lacanobia oleracea, eats , Calystegia sepium 
Meconema meridionale, eats , Carpinus betulus 
Stomorhina lunata, visitsFlowersOf , Bellis sylvestris 
Stomorhina lunata, visitsFlowersOf , Argyranthemum frutescens 
Syritta pipiens, visitsFlowersOf , Ampelopsis heterophylla 
Syritta pipiens, visitsFlowersOf , Campsis radicans 
Syritta pipiens, visitsFlowersOf , Pastinaca sativa 
Syritta pipiens, visitsFlowersOf , Petroselinum crispum 
Syritta pipiens, visitsFlowersOf , Heliopsis helianthoides 
Syritta pipiens, visitsFlowersOf , Solidago canadensis 
Syritta pipiens, visitsFlowersOf , Alliaria petiolata 
Syritta pipiens, visitsFlowersOf , Oenothera biennis 
Syritta pipiens, visitsFlowersOf , Erigeron karvinskianus 
Syritta pipiens, visitsFlowersOf , Euphorbia oblongata 
Syritta pipiens, visitsFlowersOf , Verbena urticifolia 
Syritta pipiens, visitsFlowersOf , Verbena hastata 
Syritta pipiens, visits , Diplotaxis tenuifolia 
Syritta pipiens, visits , Dasiphora fruticosa 
Syritta pipiens, visits , Symphyotrichum pilosum 
Syritta pipiens, visits , Daucus carota 
Syritta pipiens, eats , Sixalix atropurpurea 
Syritta pipiens, eats , Petroselinum crispum 
Syritta pipiens, eats , Euonymus japonicus 
Syritta pipiens, eats , Arctium minus 
Syritta pipiens, eats , Salvia rosmarinus 
Syritta pipiens, eats , Euphorbia oblongata 
Syritta pipiens, eats , Torilis arvensis 
Syritta pipiens, eats , Eschscholzia californica 
Ferdinandea cuprea, visitsFlowersOf , Bellis sylvestris 
Volucella zonaria, visitsFlowersOf , Eupatorium cannabinum 
Volucella zonaria, visitsFlowersOf , Oenothera lindheimeri 
Volucella zonaria, visitsFlowersOf , Foeniculum vulgare 
Volucella zonaria, visitsFlowersOf , Mentha suaveolens 
Volucella zonaria, visitsFlowersOf , Lantana camara 
Volucella zonaria, visitsFlowersOf , Dipsacus fullonum 
Volucella zonaria, visitsFlowersOf , Succisa pratensis 
Volucella zonaria, visits , Rubus ulmifolius 
Volucella zonaria, eats , Sambucus ebulus 
Volucella bombylans, visits , Achillea millefolium 
Volucella bombylans, mutualistOf , Hibiscus moscheutos 
Volucella bombylans, mutualistOf , Persicaria hydropiper 
Volucella bombylans, mutualistOf , Helenium autumnale 
Volucella bombylans, mutualistOf , Erigeron canadensis 
Volucella inanis, visitsFlowersOf , Buddleja davidii 
Volucella inanis, visitsFlowersOf , Cirsium arvense 
Volucella inanis, visitsFlowersOf , Angelica sylvestris 
Volucella inanis, visitsFlowersOf , Hedera helix 
Volucella inanis, visitsFlowersOf , Rubus fruticosus 
Volucella inanis, visitsFlowersOf , Heracleum sphondylium 
Volucella inanis, visitsFlowersOf , Mentha suaveolens 
Xylota segnis, visitsFlowersOf , Angelica sylvestris 
Xylota segnis, visitsFlowersOf , Salix alba 
Xylota segnis, visitsFlowersOf , Hedera helix 
Xylota segnis, visitsFlowersOf , Rubus idaeus 
Xylota segnis, visitsFlowersOf , Rubus fruticosus 
Xylota segnis, visitsFlowersOf , Acer pseudoplatanus 
Xylota segnis, visitsFlowersOf , Acer platanoides 
Xylota segnis, visitsFlowersOf , Heracleum sphondylium 
Xylota segnis, visitsFlowersOf , Mentha suaveolens 
Mallota florea, visitsFlowersOf , Angelica sylvestris 
Mallota florea, visitsFlowersOf , Salix alba 
Mallota florea, visitsFlowersOf , Castanea sativa 
Mallota florea, visitsFlowersOf , Hedera helix 
Mallota florea, visitsFlowersOf , Rubus fruticosus 
Mallota florea, visitsFlowersOf , Dianthus barbatus 
Mallota florea, visitsFlowersOf , Acer pseudoplatanus 
Mallota florea, visitsFlowersOf , Acer platanoides 
Mallota florea, visitsFlowersOf , Heracleum sphondylium 
Mallota florea, visitsFlowersOf , Jacobaea erucifolia 
Mallota florea, visitsFlowersOf , Leucanthemum vulgare 
Mallota florea, visitsFlowersOf , Smyrnium olusatrum 
Mallota florea, visitsFlowersOf , Ranunculus acris 
Mallota florea, visitsFlowersOf , Mentha suaveolens 
Mallota florea, pollinates , Angelica sylvestris 
Eristalis tenax, visitsFlowersOf , Pittosporum tobira 
Eristalis tenax, visitsFlowersOf , Anemonastrum canadense 
Eristalis tenax, visitsFlowersOf , Euonymus japonicus 
Eristalis tenax, visitsFlowersOf , Eupatorium cannabinum 
Eristalis tenax, visitsFlowersOf , Gaillardia pulchella 
Eristalis tenax, visitsFlowersOf , Pyrus communis 
Eristalis tenax, visitsFlowersOf , Tussilago farfara 
Eristalis tenax, visitsFlowersOf , Coreopsis verticillata 
Eristalis tenax, visitsFlowersOf , Centaurea nigrescens 
Eristalis tenax, visitsFlowersOf , Centaurea cyanus 
Eristalis tenax, visitsFlowersOf , Brassica rapa 
Eristalis tenax, visitsFlowersOf , Brassica nigra 
Eristalis tenax, visitsFlowersOf , Fatsia japonica 
Eristalis tenax, visitsFlowersOf , Prunus avium 
Eristalis tenax, visitsFlowersOf , Mentha suaveolens 
Eristalis tenax, visitsFlowersOf , Mentha spicata 
Eristalis tenax, visitsFlowersOf , Lantana camara 
Eristalis tenax, visitsFlowersOf , Eschscholzia californica 
Eristalis tenax, visitsFlowersOf , Arbutus unedo 
Eristalis tenax, visitsFlowersOf , Narcissus tazetta 
Eristalis tenax, visitsFlowersOf , Eristalis tenax 
Eristalis tenax, visitsFlowersOf , Symphyotrichum lateriflorum 
Eristalis tenax, visits , Anaphalis margaritacea 
Eristalis tenax, visits , Symphyotrichum pilosum 
Eristalis tenax, visits , Cirsium arvense 
Eristalis tenax, visits , Hedera helix 
Eristalis tenax, visits , Daucus carota 
Eristalis tenax, visits , Solanum lycopersicum 
Eristalis tenax, eats , Senecio nemorensis 
Eristalis tenax, eats , Jacobaea vulgaris 
Eristalis tenax, eats , Anaphalis margaritacea 
Eristalis tenax, eats , Lomelosia caucasica 
Eristalis tenax, eats , Silybum marianum 
Eristalis tenax, eats , Coreopsis lanceolata 
Eristalis tenax, eats , Cosmos bipinnatus 
Eristalis tenax, eats , Hedera helix 
Eristalis tenax, eats , Daucus carota 
Eristalis tenax, eats , Eriobotrya japonica 
Eristalis tenax, eats , Origanum vulgare 
Eristalis tenax, eats , Scabiosa ochroleuca 
Eristalis tenax, eats , Eschscholzia californica 
Eristalis arbustorum, visits , Taraxacum officinale 
Eristalis arbustorum, visitsFlowersOf , Glebionis coronaria 
Eristalis arbustorum, visitsFlowersOf , Buddleja davidii 
Eristalis arbustorum, visitsFlowersOf , Euonymus fortunei 
Eristalis arbustorum, visitsFlowersOf , Symphyotrichum ericoides 
Eristalis arbustorum, visitsFlowersOf , Erigeron karvinskianus 
Eristalis arbustorum, visitsFlowersOf , Erigeron annuus 
Eristalis arbustorum, visits , Leucanthemum superbum 
Eristalis arbustorum, eats , Helminthotheca echioides 
Eristalis arbustorum, eats , Euphorbia epithymoides 
Eristalis arbustorum, eats , Leucanthemum maximum 
Eristalis arbustorum, eats , Leucanthemum vulgare 
Eristalis arbustorum, eats , Chamaemelum nobile 
Eristalis arbustorum, eats , Euphorbia oblongata 
Eristalis arbustorum, eats , Hedera helix 
Eristalis arbustorum, eats , Conium maculatum 
Eristalis arbustorum, eats , Convolvulus arvensis 
Eristalis arbustorum, eats , Origanum vulgare 
Eristalis arbustorum, eats , Heliotropium arborescens 
Eristalis pertinax, visitsFlowersOf , Angelica sylvestris 
Eristalis pertinax, visitsFlowersOf , Salix alba 
Eristalis pertinax, visitsFlowersOf , Crataegus monogyna 
Eristalis pertinax, visitsFlowersOf , Malus domestica 
Eristalis pertinax, visitsFlowersOf , Acer platanoides 
Eristalis pertinax, visitsFlowersOf , Eupatorium cannabinum 
Eristalis pertinax, visitsFlowersOf , Pyrus communis 
Eristalis pertinax, visitsFlowersOf , Prunus avium 
Eristalis pertinax, visitsFlowersOf , Mentha suaveolens 
Eristalis pertinax, pollinates , Angelica sylvestris 
Eristalis pertinax, visitsFlowersOf , Prunus laurocerasus 
Eristalis pertinax, visitsFlowersOf , Clethra alnifolia 
Eristalis pertinax, visits , Acer pseudoplatanus 
Eristalis pertinax, eats , Angelica sylvestris 
Eristalis pertinax, eats , Heracleum sphondylium 
Eupeodes luniger, visitsFlowersOf , Angelica sylvestris 
Eupeodes luniger, visitsFlowersOf , Salix alba 
Eupeodes luniger, visitsFlowersOf , Hedera helix 
Eupeodes luniger, visitsFlowersOf , Rubus fruticosus 
Eupeodes luniger, visitsFlowersOf , Acer pseudoplatanus 
Eupeodes luniger, visitsFlowersOf , Acer platanoides 
Eupeodes luniger, visitsFlowersOf , Heracleum sphondylium 
Eupeodes luniger, visitsFlowersOf , Prunus domestica 
Eupeodes luniger, visitsFlowersOf , Prunus avium 
Eupeodes luniger, visitsFlowersOf , Silene dioica 
Eupeodes luniger, visitsFlowersOf , Mentha suaveolens 
Eupeodes corollae, visitsFlowersOf , Taraxacum officinale 
Eupeodes corollae, visitsFlowersOf , Geranium robertianum 
Eupeodes corollae, visits , Crataegus monogyna 
Cheilosia tarditas, visitsFlowersOf , Angelica sylvestris 
Cheilosia tarditas, visitsFlowersOf , Salix alba 
Cheilosia tarditas, visitsFlowersOf , Hedera helix 
Cheilosia tarditas, visitsFlowersOf , Heracleum sphondylium 
Sphaerophoria scripta, visitsFlowersOf , Angelica sylvestris 
Sphaerophoria scripta, visitsFlowersOf , Salix alba 
Sphaerophoria scripta, visitsFlowersOf , Rubus fruticosus 
Sphaerophoria scripta, visitsFlowersOf , Trifolium repens 
Sphaerophoria scripta, visitsFlowersOf , Dianthus barbatus 
Sphaerophoria scripta, visitsFlowersOf , Sinapis arvensis 
Sphaerophoria scripta, visitsFlowersOf , Heracleum sphondylium 
Sphaerophoria scripta, visitsFlowersOf , Plantago lanceolata 
Sphaerophoria scripta, visitsFlowersOf , Centranthus ruber 
Sphaerophoria scripta, visitsFlowersOf , Myosotis stricta 
Sphaerophoria scripta, visitsFlowersOf , Veronica polita 
Sphaerophoria scripta, visitsFlowersOf , Achillea millefolium 
Sphaerophoria scripta, visitsFlowersOf , Matricaria chamomilla 
Sphaerophoria scripta, visitsFlowersOf , Mentha suaveolens 
Sphaerophoria scripta, pollinates , Angelica sylvestris 
Sphaerophoria scripta, pollinates , Calluna vulgaris 
Sphaerophoria scripta, pollinates , Hypochaeris radicata 
Sphaerophoria scripta, pollinates , Cerastium alpinum 
Sphaerophoria scripta, pollinates , Tanacetum vulgare 
Sphaerophoria scripta, pollinates , Tripleurospermum inodorum 
Sphaerophoria scripta, visitsFlowersOf , Sonchus tenerrimus 
Sphaerophoria scripta, visitsFlowersOf , Convolvulus arvensis 
Xanthandrus comtus, visitsFlowersOf , Salix alba 
Xanthandrus comtus, visitsFlowersOf , Hedera helix 
Xanthandrus comtus, visitsFlowersOf , Rubus fruticosus 
Xanthandrus comtus, visitsFlowersOf , Prunus domestica 
Xanthandrus comtus, visitsFlowersOf , Prunus avium 
Scaeva pyrastri, visitsFlowersOf , Angelica sylvestris 
Scaeva pyrastri, visitsFlowersOf , Salvia yangii 
Scaeva pyrastri, visitsFlowersOf , Salix alba 
Scaeva pyrastri, visitsFlowersOf , Epilobium brachycarpum 
Scaeva pyrastri, visitsFlowersOf , Hedera helix 
Scaeva pyrastri, visitsFlowersOf , Lolium perenne 
Scaeva pyrastri, visitsFlowersOf , Rubus fruticosus 
Scaeva pyrastri, visitsFlowersOf , Trifolium pratense 
Scaeva pyrastri, visitsFlowersOf , Heracleum sphondylium 
Scaeva pyrastri, visitsFlowersOf , Mentha suaveolens 
Scaeva pyrastri, visitsFlowersOf , Papaver rhoeas 
Scaeva pyrastri, pollinates , Sonchus palustris 
Scaeva pyrastri, eats , Papaver nudicaule 
Scaeva pyrastri, eats , Raphanus sativus 
Scaeva pyrastri, eats , Lobularia maritima 
Scaeva pyrastri, eats , Cynoglossum amabile 
Scaeva pyrastri, eats , Centranthus ruber 
Scaeva pyrastri, eats , Heracleum sphondylium 
Scaeva pyrastri, eats , Spiraea japonica 
Scaeva selenitica, visitsFlowersOf , Hedera helix 
Scaeva selenitica, pollinates , Calluna vulgaris 
Scaeva selenitica, pollinates , Hypochaeris radicata 
Scaeva selenitica, pollinates , Hieracium umbellatum 
Scaeva selenitica, pollinates , Potentilla erecta 
Syrphus ribesii, visitsFlowersOf , Angelica sylvestris 
Syrphus ribesii, visitsFlowersOf , Salix alba 
Syrphus ribesii, visitsFlowersOf , Hedera helix 
Syrphus ribesii, visitsFlowersOf , Rubus fruticosus 
Syrphus ribesii, visitsFlowersOf , Acer pseudoplatanus 
Syrphus ribesii, visitsFlowersOf , Acer platanoides 
Syrphus ribesii, visitsFlowersOf , Daucus carota 
Syrphus ribesii, visitsFlowersOf , Heracleum sphondylium 
Syrphus ribesii, visitsFlowersOf , Eruca vesicaria 
Syrphus ribesii, visitsFlowersOf , Leucanthemum vulgare 
Syrphus ribesii, visitsFlowersOf , Mentha suaveolens 
Syrphus ribesii, pollinates , Angelica sylvestris 
Syrphus ribesii, pollinates , Ranunculus repens 
Syrphus ribesii, pollinates , Sonchus palustris 
Syrphus ribesii, pollinates , Tanacetum vulgare 
Syrphus ribesii, pollinates , Epilobium montanum 
Episyrphus balteatus, visitsFlowersOf , Ficaria verna 
Episyrphus balteatus, visitsFlowersOf , Cichorium intybus 
Episyrphus balteatus, visitsFlowersOf , Lunaria annua 
Episyrphus balteatus, visitsFlowersOf , Vitis vinifera 
Episyrphus balteatus, visitsFlowersOf , Tripleurospermum inodorum 
Episyrphus balteatus, visitsFlowersOf , Agrostemma githago 
Episyrphus balteatus, visitsFlowersOf , Foeniculum vulgare 
Episyrphus balteatus, visitsFlowersOf , Anemonoides blanda 
Episyrphus balteatus, visitsFlowersOf , Aquilegia vulgaris 
Episyrphus balteatus, visitsFlowersOf , Rosa rugosa 
Episyrphus balteatus, visitsFlowersOf , Allium roseum 
Episyrphus balteatus, eats , Verbascum sinuatum 
Episyrphus balteatus, eats , Lapsana communis 
Episyrphus balteatus, eats , Cirsium arvense 
Episyrphus balteatus, eats , Sonchus asper 
Chrysotoxum cautum, visitsFlowersOf , Salix alba 
Chrysotoxum cautum, visitsFlowersOf , Heracleum sphondylium 
Chrysotoxum cautum, visitsFlowersOf , Plantago lanceolata 
Chrysotoxum cautum, visitsFlowersOf , Prunus domestica 
Chrysotoxum cautum, visitsFlowersOf , Prunus avium 
Meliscaeva auricollis, visitsFlowersOf , Angelica sylvestris 
Meliscaeva auricollis, visitsFlowersOf , Salix alba 
Meliscaeva auricollis, visitsFlowersOf , Hedera helix 
Meliscaeva auricollis, visitsFlowersOf , Acer pseudoplatanus 
Meliscaeva auricollis, visitsFlowersOf , Acer platanoides 
Meliscaeva auricollis, visitsFlowersOf , Heracleum sphondylium 
Meliscaeva auricollis, visitsFlowersOf , Prunus domestica 
Meliscaeva auricollis, visitsFlowersOf , Prunus avium 
Meliscaeva auricollis, eats , Verbascum sinuatum 
Meliscaeva auricollis, eats , Heracleum sphondylium 
Meliscaeva auricollis, eats , Ranunculus repens 
Pipizella viduata, visitsFlowersOf , Angelica sylvestris 
Pipizella viduata, visitsFlowersOf , Salix alba 
Pipizella viduata, visitsFlowersOf , Rubus fruticosus 
Pipizella viduata, visitsFlowersOf , Heracleum sphondylium 
Neomyia cornicina, visitsFlowersOf , Heracleum sphondylium 
Stomoxys calcitrans, parasiteOf , Cervus elaphus 
Stomoxys calcitrans, mutualistOf , Arctium minus 
Stomoxys calcitrans, eats , Equus caballus 
Mesembrina meridiana, visitsFlowersOf , Veronica polita 
Musca domestica, visitsFlowersOf , Lobularia maritima 
Musca domestica, mutualistOf , Crithmum maritimum 
Calliphora vicina, visitsFlowersOf , Foeniculum vulgare 
Calliphora vicina, eats , Foeniculum vulgare 
Cynomya mortuorum, visitsFlowersOf , Heracleum sphondylium 
Cylindromyia bicolor, visitsFlowersOf , Euonymus japonicus 
Cylindromyia bicolor, eats , Euonymus japonicus 
Cylindromyia bicolor, eats , Hedera helix 
Cylindromyia bicolor, eats , Daucus carota 
Apis mellifera, pollinates , Euphorbia heterophylla 
Apis mellifera, visitsFlowersOf , Chamaenerion angustifolium 
Apis mellifera, visitsFlowersOf , Eriocapitella hupehensis 
Apis mellifera, visitsFlowersOf , Physalis philadelphica 
Apis mellifera, visitsFlowersOf , Papaver nudicaule 
Apis mellifera, visitsFlowersOf , Campsis radicans 
Apis mellifera, visitsFlowersOf , Euonymus japonicus 
Apis mellifera, visitsFlowersOf , Tragopogon dubius 
Apis mellifera, visitsFlowersOf , Sambucus canadensis 
Apis mellifera, visitsFlowersOf , Limnanthes douglasii 
