occurrenceId;verbatimScientificName;scientificName;key;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species;canonicalName;authorship
;Echinops exaltatus;Echinops exaltatus Schrad.;5392683;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Echinops;Echinops exaltatus;Echinops exaltatus;Schrad.
;Bidens pilosa;Bidens pilosa L.;5391845;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Bidens;Bidens pilosa;Bidens pilosa;L.
;Salvia yangii;Salvia yangii B.T.Drew;10801424;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia yangii;Salvia yangii;B.T.Drew
;Dasiphora fruticosa;Dasiphora fruticosa (L.) Rydb.;5370380;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Dasiphora;Dasiphora fruticosa;Dasiphora fruticosa;(L.) Rydb.
;Oenothera speciosa;Oenothera speciosa Nutt.;3188859;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Myrtales;Onagraceae;Oenothera;Oenothera speciosa;Oenothera speciosa;Nutt.
;Asclepias incarnata;Asclepias incarnata L.;3170266;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Gentianales;Apocynaceae;Asclepias;Asclepias incarnata;Asclepias incarnata;L.
;Prunus laurocerasus;Prunus laurocerasus L.;3021496;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus laurocerasus;Prunus laurocerasus;L.
;Prunus tomentosa;Prunus tomentosa Thunb.;3020838;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus tomentosa;Prunus tomentosa;Thunb.
;Symphyotrichum lateriflorum;Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve;7832723;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum;Symphyotrichum lateriflorum;Symphyotrichum lateriflorum;(L.) Á.Löve & D.Löve
;Trifolium hirtum;Trifolium hirtum All.;5359445;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;Trifolium hirtum;Trifolium hirtum;All.
;Ocimum basilicum;Ocimum basilicum L.;2927096;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Ocimum;Ocimum basilicum;Ocimum basilicum;L.
;Beta vulgaris;Beta vulgaris L.;8971274;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Amaranthaceae;Beta;Beta vulgaris;Beta vulgaris;L.
;Lactuca sativa;Lactuca sativa L.;7403263;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Lactuca;Lactuca sativa;Lactuca sativa;L.
;Salix exigua;Salix exigua Nutt.;5372559;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Salicaceae;Salix;Salix exigua;Salix exigua;Nutt.
;Populus tremula;Populus tremula L.;3040249;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Salicaceae;Populus;Populus tremula;Populus tremula;L.
;Cichorium intybus;Cichorium intybus L.;5392252;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Cichorium;Cichorium intybus;Cichorium intybus;L.
;Lobularia maritima;Lobularia maritima (L.) Desv.;5373358;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Brassicales;Brassicaceae;Lobularia;Lobularia maritima;Lobularia maritima;(L.) Desv.
;Hypochaeris radicata;Hypochaeris radicata L.;3093702;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Hypochaeris;Hypochaeris radicata;Hypochaeris radicata;L.
;Lamium purpureum;Lamium purpureum L.;2926682;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Lamium;Lamium purpureum;Lamium purpureum;L.
;Allium schoenoprasum;Allium schoenoprasum L.;2855860;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Asparagales;Amaryllidaceae;Allium;Allium schoenoprasum;Allium schoenoprasum;L.
;Crocus tommasinianus;Crocus tommasinianus Herb.;2747564;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Asparagales;Iridaceae;Crocus;Crocus tommasinianus;Crocus tommasinianus;Herb.
;Monarda fistulosa;Monarda fistulosa L.;5341411;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Monarda;Monarda fistulosa;Monarda fistulosa;L.
;Castanea sativa;Castanea sativa Mill.;5333294;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fagales;Fagaceae;Castanea;Castanea sativa;Castanea sativa;Mill.
;Brachypodium sylvaticum;Brachypodium sylvaticum (Huds.) P.Beauv.;5290146;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Brachypodium;Brachypodium sylvaticum;Brachypodium sylvaticum;(Huds.) P.Beauv.
;Dactylis glomerata;Dactylis glomerata L.;2705308;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Dactylis;Dactylis glomerata;Dactylis glomerata;L.
;Dianthus barbatus;Dianthus barbatus L.;3085421;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae;Dianthus;Dianthus barbatus;Dianthus barbatus;L.
;Leucanthemum vulgare;Leucanthemum vulgare Lam.;8848598;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Leucanthemum;Leucanthemum vulgare;Leucanthemum vulgare;Lam.
;Persicaria nepalensis;Persicaria nepalensis (Meisn.) H.Gross;4034001;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Persicaria;Persicaria nepalensis;Persicaria nepalensis;(Meisn.) H.Gross
;Brassica oleracea;Brassica oleracea L.;3042845;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Brassicales;Brassicaceae;Brassica;Brassica oleracea;Brassica oleracea;L.
;Acer pseudoplatanus;Acer pseudoplatanus L.;3189870;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Sapindaceae;Acer;Acer pseudoplatanus;Acer pseudoplatanus;L.
;Salvia pratensis;Salvia pratensis L.;2927007;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia pratensis;Salvia pratensis;L.
;Pulmonaria officinalis;Pulmonaria officinalis L.;5341204;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Boraginales;Boraginaceae;Pulmonaria;Pulmonaria officinalis;Pulmonaria officinalis;L.
;Salix caprea;Salix caprea L.;5372952;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Salicaceae;Salix;Salix caprea;Salix caprea;L.
;Helianthus petiolaris;Helianthus petiolaris Nutt.;3119225;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Helianthus;Helianthus petiolaris;Helianthus petiolaris;Nutt.
;Medicago lupulina;Medicago lupulina L.;2965201;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Medicago;Medicago lupulina;Medicago lupulina;L.
;Eryngium amethystinum;Eryngium amethystinum L.;3034402;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Apiales;Apiaceae;Eryngium;Eryngium amethystinum;Eryngium amethystinum;L.
;Euphorbia helioscopia;Euphorbia helioscopia L.;3066367;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Euphorbia;Euphorbia helioscopia;Euphorbia helioscopia;L.
;Olea europaea;Olea europaea L.;5415040;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Oleaceae;Olea;Olea europaea;Olea europaea;L.
;Lavandula dentata;Lavandula dentata L.;7307829;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Lavandula;Lavandula dentata;Lavandula dentata;L.
;Trifolium incarnatum;Trifolium incarnatum L.;5359378;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;Trifolium incarnatum;Trifolium incarnatum;L.
;Sonchus oleraceus;Sonchus oleraceus L.;8228544;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Sonchus;Sonchus oleraceus;Sonchus oleraceus;L.
;Dittrichia viscosa;Dittrichia viscosa (L.) Greuter;3101184;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Dittrichia;Dittrichia viscosa;Dittrichia viscosa;(L.) Greuter
;Rosa rugosa;Rosa rugosa Thunb.;3003979;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa rugosa;Rosa rugosa;Thunb.
;Puschkinia scilloides;Puschkinia scilloides Adams;2767428;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Asparagales;Asparagaceae;Puschkinia;Puschkinia scilloides;Puschkinia scilloides;Adams
;Brassica rapa;Brassica rapa L.;7903057;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Brassicales;Brassicaceae;Brassica;Brassica rapa;Brassica rapa;L.
;Solidago altissima;Solidago altissima L.;5389058;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Solidago;Solidago altissima;Solidago altissima;L.
;Carduus pycnocephalus;Carduus pycnocephalus L.;3114667;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Carduus;Carduus pycnocephalus;Carduus pycnocephalus;L.
;Cynara cardunculus;Cynara cardunculus L.;3112364;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Cynara;Cynara cardunculus;Cynara cardunculus;L.
;Prunus dulcis;Prunus dulcis (Mill.) D.A.Webb;3022502;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus dulcis;Prunus dulcis;(Mill.) D.A.Webb
;Hylotelephium spectabile;Hylotelephium spectabile (Boreau) H.Ohba;2985863;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Saxifragales;Crassulaceae;Hylotelephium;Hylotelephium spectabile;Hylotelephium spectabile;(Boreau) H.Ohba
;Marrubium vulgare;Marrubium vulgare L.;2927069;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Marrubium;Marrubium vulgare;Marrubium vulgare;L.
;Dipsacus sativus;Dipsacus sativus (L.) Honck.;2888816;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Dipsacus;Dipsacus sativus;Dipsacus sativus;(L.) Honck.
;Begonia cucullata;Begonia cucullata Willd.;2874717;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Cucurbitales;Begoniaceae;Begonia;Begonia cucullata;Begonia cucullata;Willd.
;Pisum sativum;Pisum sativum L.;5347845;EXACT;98;SYNONYM;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Lathyrus;Lathyrus oleraceus;Pisum sativum;L.
;Linum usitatissimum;Linum usitatissimum L.;2873861;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Linaceae;Linum;Linum usitatissimum;Linum usitatissimum;L.
;Solanum tuberosum;Solanum tuberosum L.;2930262;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Solanales;Solanaceae;Solanum;Solanum tuberosum;Solanum tuberosum;L.
;Papaver rhoeas;Papaver rhoeas L.;2888443;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Ranunculales;Papaveraceae;Papaver;Papaver rhoeas;Papaver rhoeas;L.
;Osteospermum jucundum;Osteospermum jucundum (E.Phillips) Norl.;3093587;EXACT;98;SYNONYM;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Dimorphotheca;Dimorphotheca jucunda;Osteospermum jucundum;(E.Phillips) Norl.
;Ribes sanguineum;Ribes sanguineum Pursh;2986130;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Saxifragales;Grossulariaceae;Ribes;Ribes sanguineum;Ribes sanguineum;Pursh
;Eruca vesicaria;Eruca vesicaria (L.) Cav.;5375920;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Brassicales;Brassicaceae;Eruca;Eruca vesicaria;Eruca vesicaria;(L.) Cav.
;Galactites tomentosa;Galactites tomentosa Moench;3137579;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Galactites;Galactites tomentosa;Galactites tomentosa;Moench
;Hyacinthoides non-scripta;Hyacinthoides non-scripta (L.) Chouard ex Rothm.;5304283;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Asparagales;Asparagaceae;Hyacinthoides;Hyacinthoides non-scripta;Hyacinthoides non-scripta;(L.) Chouard ex Rothm.
;Erica carnea;Erica carnea L.;5682465;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Ericales;Ericaceae;Erica;Erica carnea;Erica carnea;L.
;Populus nigra;Populus nigra L.;3040227;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Salicaceae;Populus;Populus nigra;Populus nigra;L.
;Anthoxanthum odoratum;Anthoxanthum odoratum L.;2705975;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Anthoxanthum;Anthoxanthum odoratum;Anthoxanthum odoratum;L.
;Syringa vulgaris;Syringa vulgaris L.;5415039;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Oleaceae;Syringa;Syringa vulgaris;Syringa vulgaris;L.
;Rapistrum rugosum;Rapistrum rugosum (L.) All.;5373368;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Brassicales;Brassicaceae;Rapistrum;Rapistrum rugosum;Rapistrum rugosum;(L.) All.
;Centranthus ruber;Centranthus ruber (L.) DC.;2888740;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Centranthus;Centranthus ruber;Centranthus ruber;(L.) DC.
;Verbascum sinuatum;Verbascum sinuatum L.;3171946;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Scrophulariaceae;Verbascum;Verbascum sinuatum;Verbascum sinuatum;L.
;Erigeron canadensis;Erigeron canadensis L.;3146791;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Erigeron;Erigeron canadensis;Erigeron canadensis;L.
;Bellis perennis;Bellis perennis L.;3117424;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Bellis;Bellis perennis;Bellis perennis;L.
;Hylotelephium telephium;Hylotelephium telephium (L.) H.Ohba;2985865;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Saxifragales;Crassulaceae;Hylotelephium;Hylotelephium telephium;Hylotelephium telephium;(L.) H.Ohba
;Baccharis halimifolia;Baccharis halimifolia L.;3129663;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Baccharis;Baccharis halimifolia;Baccharis halimifolia;L.
;Mentha spicata;Mentha spicata L.;2927175;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha spicata;Mentha spicata;L.
;Alcea rosea;Alcea rosea L.;5406789;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malvales;Malvaceae;Alcea;Alcea rosea;Alcea rosea;L.
;Gaillardia pulchella;Gaillardia pulchella Foug.;5387821;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Gaillardia;Gaillardia pulchella;Gaillardia pulchella;Foug.
;Vicia faba;Vicia faba L.;2974832;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Vicia;Vicia faba;Vicia faba;L.
;Elymus repens;Elymus repens (L.) Gould;5290299;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Elymus;Elymus repens;Elymus repens;(L.) Gould
;Poa annua;Poa annua L.;2704179;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Poa;Poa annua;Poa annua;L.
;Raphanus raphanistrum;Raphanus raphanistrum L.;3040983;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Brassicales;Brassicaceae;Raphanus;Raphanus raphanistrum;Raphanus raphanistrum;L.
;Oxalis articulata;Oxalis articulata Savigny;2891664;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Oxalidales;Oxalidaceae;Oxalis;Oxalis articulata;Oxalis articulata;Savigny
;Geranium pyrenaicum;Geranium pyrenaicum Burm.f.;2890122;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Geraniales;Geraniaceae;Geranium;Geranium pyrenaicum;Geranium pyrenaicum;Burm.f.
;Salvia officinalis;Salvia officinalis L.;2927004;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia officinalis;Salvia officinalis;L.
;Lonicera japonica;Lonicera japonica Thunb.;5334240;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Lonicera;Lonicera japonica;Lonicera japonica;Thunb.
;Galinsoga parviflora;Galinsoga parviflora Cav.;3132570;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Galinsoga;Galinsoga parviflora;Galinsoga parviflora;Cav.
;Scabiosa columbaria;Scabiosa columbaria L.;2888802;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Scabiosa;Scabiosa columbaria;Scabiosa columbaria;L.
;Prunus cerasus;Prunus cerasus L.;3021922;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus cerasus;Prunus cerasus;L.
;Pentaglottis sempervirens;Pentaglottis sempervirens (L.) L.H.Bailey;2926130;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Boraginales;Boraginaceae;Pentaglottis;Pentaglottis sempervirens;Pentaglottis sempervirens;(L.) L.H.Bailey
;Hyacinthoides hispanica;Hyacinthoides hispanica (Mill.) Rothm.;5304257;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Asparagales;Asparagaceae;Hyacinthoides;Hyacinthoides hispanica;Hyacinthoides hispanica;(Mill.) Rothm.
;Smyrnium olusatrum;Smyrnium olusatrum L.;3034782;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Apiales;Apiaceae;Smyrnium;Smyrnium olusatrum;Smyrnium olusatrum;L.
;Medicago falcata;Medicago falcata L.;2965354;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Medicago;Medicago falcata;Medicago falcata;L.
;Vicia cracca;Vicia cracca L.;2975287;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Vicia;Vicia cracca;Vicia cracca;L.
;Onobrychis viciifolia;Onobrychis viciifolia Scop.;2972595;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Onobrychis;Onobrychis viciifolia;Onobrychis viciifolia;Scop.
;Sorbus aucuparia;Sorbus aucuparia L.;3012167;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Sorbus;Sorbus aucuparia;Sorbus aucuparia;L.
;Prunus padus;Prunus padus L.;3021037;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus padus;Prunus padus;L.
;Ribes nigrum;Ribes nigrum L.;2986192;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Saxifragales;Grossulariaceae;Ribes;Ribes nigrum;Ribes nigrum;L.
;Ribes spicatum;Ribes spicatum E.Robson;2986129;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Saxifragales;Grossulariaceae;Ribes;Ribes spicatum;Ribes spicatum;E.Robson
;Diplocephalus picinus;Diplocephalus picinus (Blackwall, 1841);2137822;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Linyphiidae;Diplocephalus;Diplocephalus picinus;Diplocephalus picinus;(Blackwall, 1841) 
;Rubus ulmifolius;Rubus ulmifolius Schott;2996929;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus ulmifolius;Rubus ulmifolius;Schott
;Glebionis coronaria;Glebionis coronaria (L.) Tzvelev;7627205;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Glebionis;Glebionis coronaria;Glebionis coronaria;(L.) Tzvelev
;Waltheria indica;Waltheria indica L.;5406665;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malvales;Malvaceae;Waltheria;Waltheria indica;Waltheria indica;L.
;Clinopodium nepeta;Clinopodium nepeta (L.) Kuntze;8916040;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Clinopodium;Clinopodium nepeta;Clinopodium nepeta;(L.) Kuntze
;Mirabilis laevis;Mirabilis laevis (Benth.) Curran;6435261;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Nyctaginaceae;Mirabilis;Mirabilis laevis;Mirabilis laevis;(Benth.) Curran
;Amorpha fruticosa;Amorpha fruticosa L.;5357407;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Amorpha;Amorpha fruticosa;Amorpha fruticosa;L.
;Perilla frutescens;Perilla frutescens (L.) Britton;5341394;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Perilla;Perilla frutescens;Perilla frutescens;(L.) Britton
;Penstemon digitalis;Penstemon digitalis Nutt.;8251158;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Plantaginaceae;Penstemon;Penstemon digitalis;Penstemon digitalis;Nutt.
;Symphyotrichum laeve;Symphyotrichum laeve (L.) Á.Löve & D.Löve;8421156;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum;Symphyotrichum laeve;Symphyotrichum laeve;(L.) Á.Löve & D.Löve
;Centaurea montana;Centaurea montana L.;9023462;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Centaurea;Centaurea montana;Centaurea montana;L.
;Pontederia cordata;Pontederia cordata L.;2766030;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Commelinales;Pontederiaceae;Pontederia;Pontederia cordata;Pontederia cordata;L.
;Teucrium chamaedrys;Teucrium chamaedrys L.;6411747;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Teucrium;Teucrium chamaedrys;Teucrium chamaedrys;L.
;Euphorbia oblongata;Euphorbia oblongata Griseb.;3069460;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Euphorbia;Euphorbia oblongata;Euphorbia oblongata;Griseb.
;Nemophila menziesii;Nemophila menziesii Hook. & Arn.;2928026;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Boraginales;Hydrophyllaceae;Nemophila;Nemophila menziesii;Nemophila menziesii;Hook. & Arn.
;Physostegia virginiana;Physostegia virginiana (L.) Benth.;2926572;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Physostegia;Physostegia virginiana;Physostegia virginiana;(L.) Benth.
;Holcus lanatus;Holcus lanatus L.;2706164;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Holcus;Holcus lanatus;Holcus lanatus;L.
;Poa nemoralis;Poa nemoralis L.;2704300;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Poa;Poa nemoralis;Poa nemoralis;L.
;Melica uniflora;Melica uniflora Retz.;4116392;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Melica;Melica uniflora;Melica uniflora;Retz.
;Galium album;Galium album Mill.;2913931;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Gentianales;Rubiaceae;Galium;Galium album;Galium album;Mill.
;Salix fragilis;Salix fragilis L.;5372829;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Salicaceae;Salix;Salix fragilis;Salix fragilis;L.
;Meridion circulare;Meridion circulare (Greville) C.Agardh, 1831;5421777;EXACT;99;ACCEPTED;SPECIES;Chromista;Ochrophyta;Bacillariophyceae;Fragilariales;Fragilariaceae;Meridion;Meridion circulare;Meridion circulare;(Greville) C.Agardh, 1831
