yearmonth	eeacellcode	kingdomkey	kingdom	familykey	family	specieskey	species	occurrences	mincoordinateuncertaintyinmeters	mintemporaluncertainty	familycount
2018-08	1kmE5196N2666	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2017-07	1kmE5196N2667	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2017-12	1kmE5196N2667	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	2	25.0	86400	7712
2020-06	1kmE5196N2667	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	1000.0	86400	2832
2018-05	1kmE5196N2667	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2021-02	1kmE5196N2668	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2020-06	1kmE5196N2668	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	1000.0	86400	7712
2019-06	1kmE5196N2668	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	1	25.0	86400	7555
2021-02	1kmE5196N2668	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-05	1kmE5196N2668	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2017-05	1kmE5196N2668	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2021-07	1kmE5196N2668	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2018-03	1kmE5196N2668	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2021-02	1kmE5196N2668	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2019-12	1kmE5196N2668	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2021-02	1kmE5196N2668	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2017-05	1kmE5196N2669	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-12	1kmE5196N2669	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2018-05	1kmE5196N2669	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	1	25.0	86400	7555
2021-07	1kmE5196N2669	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2021-02	1kmE5196N2669	1	Animalia	5235	Corvidae	5229490	Pica pica	3	25.0	86400	14306
2019-07	1kmE5196N2669	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2017-12	1kmE5196N2669	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-12	1kmE5196N2669	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-06	1kmE5196N2669	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-05	1kmE5196N2669	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2020-06	1kmE5196N2669	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	1000.0	86400	4335
2017-05	1kmE5196N2669	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2019-07	1kmE5196N2669	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2018-05	1kmE5196N2669	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2017-05	1kmE5196N2669	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	2	25.0	86400	2832
2019-12	1kmE5196N2670	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2021-02	1kmE5196N2670	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2017-12	1kmE5196N2670	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	2	25.0	86400	7712
2018-05	1kmE5196N2670	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	2	25.0	86400	7712
2019-07	1kmE5196N2670	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2018-12	1kmE5196N2673	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2018-12	1kmE5196N2675	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2017-12	1kmE5196N2675	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-03	1kmE5196N2675	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2017-12	1kmE5196N2676	1	Animalia	5235	Corvidae	5229490	Pica pica	2	25.0	86400	14306
2019-02	1kmE5196N2676	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-12	1kmE5196N2676	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-12	1kmE5196N2676	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2020-05	1kmE5196N2678	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	1000.0	86400	12342
2020-05	1kmE5196N2678	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	1000.0	86400	2832
2020-05	1kmE5196N2679	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	1000.0	86400	4836
2019-07	1kmE5196N2680	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-12	1kmE5196N2680	1	Animalia	5235	Corvidae	5229490	Pica pica	2	25.0	86400	14306
2019-07	1kmE5196N2680	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2020-05	1kmE5196N2680	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	1000.0	86400	2832
2019-07	1kmE5196N2680	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	3	25.0	86400	2832
2019-06	1kmE5196N2685	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2018-05	1kmE5196N2685	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	1000.0	86400	2832
2017-04	1kmE5196N2685	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2019-02	1kmE5196N2696	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	1000.0	86400	12342
2019-02	1kmE5196N2696	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	1000.0	86400	7712
2019-06	1kmE5196N2696	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	25.0	86400	5806
2019-08	1kmE5196N2696	1	Animalia	9315	Laniidae	7745240	Lanius collurio	2	25.0	86400	4335
2023-06	1kmE5197N2541	1	Animalia	5840	Scarabaeidae	4995700	Oryctes nasicornis	1	8.0	86400	38
2017-03	1kmE5197N2548	1	Animalia	5292	Tytonidae	2497921	Tyto alba	1	1000.0	86400	39
2019-12	1kmE5197N2561	1	Animalia	9331	Phasianidae	9752149	Phasianus colchicus	1	25.0	86400	762
2023-04	1kmE5197N2582	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	1000.0	1	2993
2022-06	1kmE5197N2601	1	Animalia	7017	Nymphalidae	1898286	Vanessa atalanta	1	5.0	86400	3867
2022-05	1kmE5197N2601	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	3.0	86400	7397
2022-05	1kmE5197N2601	1	Animalia	6101019	Acrocephalidae	2493128	Acrocephalus arundinaceus	1	3.0	86400	1020
2019-05	1kmE5197N2602	1	Animalia	4334	Apidae	1340342	Bombus sylvarum	1	25.0	86400	101
2019-05	1kmE5197N2602	1	Animalia	5473	Lycaenidae	1929270	Lycaena dispar	2	25.0	86400	1810
2022-05	1kmE5197N2602	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	2	25.0	86400	7397
2022-05	1kmE5197N2602	1	Animalia	3685	Ardeidae	2480906	Ardeola ralloides	2	3.0	86400	7397
2022-05	1kmE5197N2602	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	2	25.0	86400	7397
2022-05	1kmE5197N2602	1	Animalia	6101019	Acrocephalidae	2493128	Acrocephalus arundinaceus	1	8.0	86400	1020
2022-05	1kmE5197N2602	1	Animalia	6172	Colubridae	6161347	Natrix natrix	1	3.0	86400	344
2019-05	1kmE5197N2602	6	Plantae	2410	Ranunculaceae	6374790	Clematis integrifolia	2	25.0	86400	77
2017-06	1kmE5197N2629	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2022-02	1kmE5197N2630	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2017-12	1kmE5197N2631	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2022-02	1kmE5197N2631	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2017-12	1kmE5197N2632	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2021-12	1kmE5197N2633	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2021-02	1kmE5197N2648	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-12	1kmE5197N2648	1	Animalia	5235	Corvidae	5229490	Pica pica	3	25.0	86400	14306
2018-04	1kmE5197N2648	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2017-05	1kmE5197N2649	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2018-12	1kmE5197N2649	1	Animalia	5235	Corvidae	5229490	Pica pica	2	25.0	86400	14306
2019-06	1kmE5197N2649	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-04	1kmE5197N2649	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2017-07	1kmE5197N2649	1	Animalia	5257	Motacillidae	9701857	Motacilla flava	1	25.0	86400	5086
2018-04	1kmE5197N2650	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2017-06	1kmE5197N2650	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2017-12	1kmE5197N2650	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-04	1kmE5197N2651	1	Animalia	5235	Corvidae	2482513	Corvus frugilegus	1	25.0	86400	14306
2018-05	1kmE5197N2651	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-04	1kmE5197N2651	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-04	1kmE5197N2652	1	Animalia	5235	Corvidae	2482513	Corvus frugilegus	1	25.0	86400	14306
2019-02	1kmE5197N2652	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	25.0	86400	2789
2019-06	1kmE5197N2652	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	25.0	86400	2789
2017-03	1kmE5197N2652	1	Animalia	9348	Strigidae	2497306	Asio otus	1	1000.0	86400	2789
2017-04	1kmE5197N2652	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2017-05	1kmE5197N2652	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2017-12	1kmE5197N2652	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2021-11	1kmE5197N2652	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2021-10	1kmE5197N2652	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2018-06	1kmE5197N2653	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	25.0	86400	4836
2017-07	1kmE5197N2653	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	25.0	86400	4836
2018-04	1kmE5197N2653	1	Animalia	5235	Corvidae	2482513	Corvus frugilegus	1	25.0	86400	14306
2018-05	1kmE5197N2653	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2018-12	1kmE5197N2653	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2017-06	1kmE5197N2653	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-12	1kmE5197N2653	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-05	1kmE5197N2653	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2021-02	1kmE5197N2653	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-12	1kmE5197N2653	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2017-05	1kmE5197N2653	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-06	1kmE5197N2654	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-12	1kmE5197N2654	1	Animalia	5235	Corvidae	5229490	Pica pica	2	25.0	86400	14306
2018-05	1kmE5197N2654	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-04	1kmE5197N2654	1	Animalia	5235	Corvidae	5229490	Pica pica	2	25.0	86400	14306
2018-04	1kmE5197N2655	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2017-03	1kmE5197N2655	1	Animalia	9348	Strigidae	2497306	Asio otus	1	1000.0	86400	2789
2019-12	1kmE5197N2655	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-03	1kmE5197N2655	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2017-06	1kmE5197N2655	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2021-11	1kmE5197N2657	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	1000.0	86400	2789
2018-07	1kmE5197N2657	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2020-05	1kmE5197N2657	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	1000.0	86400	2993
2019-04	1kmE5197N2658	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	25.0	86400	2789
2019-04	1kmE5197N2658	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-04	1kmE5197N2658	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-04	1kmE5197N2658	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2017-03	1kmE5197N2659	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2018-04	1kmE5197N2662	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-04	1kmE5197N2663	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-12	1kmE5197N2666	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2021-02	1kmE5197N2666	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2018-04	1kmE5197N2666	1	Animalia	5282	Scolopacidae	2481784	Numenius phaeopus	1	25.0	86400	5644
2019-04	1kmE5197N2666	1	Animalia	5235	Corvidae	2482513	Corvus frugilegus	1	25.0	86400	14306
2018-03	1kmE5197N2666	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-12	1kmE5197N2666	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2019-03	1kmE5197N2666	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2017-06	1kmE5197N2666	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2018-04	1kmE5197N2667	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-02	1kmE5197N2667	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	1000.0	86400	12342
2018-04	1kmE5197N2667	1	Animalia	5282	Scolopacidae	2481784	Numenius phaeopus	1	25.0	86400	5644
2017-04	1kmE5197N2667	1	Animalia	5282	Scolopacidae	2481784	Numenius phaeopus	1	25.0	86400	5644
2018-04	1kmE5197N2667	1	Animalia	5235	Corvidae	2482513	Corvus frugilegus	1	25.0	86400	14306
2018-04	1kmE5197N2667	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	3	25.0	86400	7712
2019-06	1kmE5197N2667	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2018-04	1kmE5197N2667	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-03	1kmE5197N2667	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2018-04	1kmE5197N2667	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	5	25.0	86400	2832
2018-04	1kmE5197N2667	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	2	25.0	86400	4836
2018-12	1kmE5197N2667	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2018-03	1kmE5197N2667	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2018-04	1kmE5197N2667	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	3	25.0	86400	2993
2018-04	1kmE5197N2668	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2018-04	1kmE5197N2668	1	Animalia	5282	Scolopacidae	2481784	Numenius phaeopus	1	25.0	86400	5644
2021-02	1kmE5197N2668	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-03	1kmE5197N2668	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	2	25.0	86400	2832
2019-06	1kmE5197N2668	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2018-04	1kmE5197N2668	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	2	25.0	86400	2832
2018-04	1kmE5197N2669	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	2	25.0	86400	12342
2018-04	1kmE5197N2669	1	Animalia	5282	Scolopacidae	2481784	Numenius phaeopus	1	25.0	86400	5644
2018-04	1kmE5197N2669	1	Animalia	5235	Corvidae	5229490	Pica pica	2	25.0	86400	14306
2020-06	1kmE5197N2669	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	1000.0	86400	4335
2019-06	1kmE5197N2669	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2018-04	1kmE5197N2669	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	3	25.0	86400	2832
2019-06	1kmE5197N2669	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	2	25.0	86400	2832
2018-04	1kmE5197N2669	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2021-11	1kmE5197N2669	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	1000.0	86400	2993
2017-05	1kmE5197N2670	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-12	1kmE5197N2670	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	4	25.0	86400	12342
2017-04	1kmE5197N2670	1	Animalia	5282	Scolopacidae	2481784	Numenius phaeopus	1	25.0	86400	5644
2017-04	1kmE5197N2670	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	2	25.0	86400	7555
2017-05	1kmE5197N2670	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	1	25.0	86400	7555
2019-12	1kmE5197N2670	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-05	1kmE5197N2670	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2017-05	1kmE5197N2670	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2017-05	1kmE5197N2670	1	Animalia	5290	Turdidae	7901064	Turdus philomelos	1	25.0	86400	4703
2018-04	1kmE5197N2670	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2018-05	1kmE5197N2670	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2019-12	1kmE5197N2670	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2017-05	1kmE5197N2670	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	25.0	86400	2993
2019-12	1kmE5197N2671	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	2	25.0	86400	12342
2018-04	1kmE5197N2671	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-12	1kmE5197N2671	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-12	1kmE5197N2671	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2020-05	1kmE5197N2673	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	1000.0	86400	2832
2019-12	1kmE5197N2675	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2020-05	1kmE5197N2675	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	2	1000.0	86400	2832
2021-01	1kmE5197N2675	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	4.0	86400	4836
2019-12	1kmE5197N2676	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2021-01	1kmE5197N2676	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	3.0	86400	12342
2021-01	1kmE5197N2676	1	Animalia	5235	Corvidae	5229490	Pica pica	1	4.0	86400	14306
2019-12	1kmE5197N2676	1	Animalia	5235	Corvidae	5229490	Pica pica	3	25.0	86400	14306
2020-05	1kmE5197N2676	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	1000.0	86400	2832
2018-03	1kmE5197N2676	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2018-12	1kmE5197N2676	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2019-03	1kmE5197N2676	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2021-01	1kmE5197N2676	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	4.0	86400	4836
2019-12	1kmE5197N2676	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	2	25.0	86400	4836
2020-05	1kmE5197N2677	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	1000.0	86400	12342
2020-05	1kmE5197N2677	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2020-05	1kmE5197N2677	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	2	1000.0	86400	2832
2020-05	1kmE5197N2678	1	Animalia	5235	Corvidae	5229490	Pica pica	2	1000.0	86400	14306
2020-05	1kmE5197N2678	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	1000.0	86400	2832
2020-05	1kmE5197N2679	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	1000.0	86400	2832
2021-07	1kmE5197N2679	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2018-04	1kmE5197N2680	1	Animalia	5235	Corvidae	2482513	Corvus frugilegus	1	1000.0	86400	14306
2019-06	1kmE5197N2680	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2019-06	1kmE5197N2680	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2019-07	1kmE5197N2681	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-06	1kmE5197N2681	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	2	25.0	86400	2832
2018-12	1kmE5197N2681	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2017-05	1kmE5197N2681	1	Animalia	9350	Sturnidae	9809229	Sturnus vulgaris	1	1000.0	86400	2993
2017-04	1kmE5197N2685	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	2	25.0	86400	2832
2019-06	1kmE5197N2685	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	1	25.0	86400	2832
2017-05	1kmE5197N2685	1	Animalia	7211	Alaudidae	8077224	Alauda arvensis	3	25.0	86400	2832
2019-08	1kmE5197N2696	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2019-06	1kmE5197N2696	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	1	25.0	86400	7555
2019-06	1kmE5197N2696	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	25.0	86400	5806
2019-08	1kmE5197N2696	1	Animalia	9608	Emberizidae	7634625	Emberiza calandra	1	25.0	86400	5806
2019-06	1kmE5197N2696	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2019-08	1kmE5197N2696	1	Animalia	9315	Laniidae	7745240	Lanius collurio	3	25.0	86400	4335
2019-08	1kmE5197N2697	1	Animalia	5233	Columbidae	2495696	Streptopelia decaocto	1	25.0	86400	7712
2022-05	1kmE5198N2600	1	Animalia	8868	Sphingidae	1864652	Macroglossum stellatarum	1	25.0	86400	190
2022-05	1kmE5198N2601	1	Animalia	6101019	Acrocephalidae	2493128	Acrocephalus arundinaceus	1	1000.0	86400	1020
2019-05	1kmE5198N2602	1	Animalia	4334	Apidae	1341976	Apis mellifera	1	10.0	86400	101
2019-05	1kmE5198N2602	1	Animalia	6101019	Acrocephalidae	2493128	Acrocephalus arundinaceus	1	25.0	86400	1020
2019-05	1kmE5198N2602	6	Plantae	2498	Boraginaceae	4063960	Aegonychon purpurocaeruleum	2	25.0	86400	15
2022-06	1kmE5198N2623	1	Animalia	5235	Corvidae	5229490	Pica pica	2	1000.0	86400	14306
2018-06	1kmE5198N2624	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2022-02	1kmE5198N2630	1	Animalia	5235	Corvidae	5229490	Pica pica	3	1000.0	86400	14306
2019-06	1kmE5198N2644	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2019-12	1kmE5198N2649	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2017-12	1kmE5198N2649	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-07	1kmE5198N2650	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2018-04	1kmE5198N2650	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2020-06	1kmE5198N2653	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2021-12	1kmE5198N2654	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	1000.0	86400	2789
2021-12	1kmE5198N2654	1	Animalia	5235	Corvidae	5229490	Pica pica	2	1000.0	86400	14306
2020-06	1kmE5198N2654	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2018-12	1kmE5198N2655	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2018-04	1kmE5198N2655	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
2017-05	1kmE5198N2655	1	Animalia	5235	Corvidae	5229490	Pica pica	1	1000.0	86400	14306
2019-12	1kmE5198N2655	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2021-02	1kmE5198N2655	1	Animalia	5235	Corvidae	5229490	Pica pica	1	25.0	86400	14306
2019-03	1kmE5198N2657	1	Animalia	9348	Strigidae	2497266	Athene noctua	1	25.0	86400	2789
2019-03	1kmE5198N2657	1	Animalia	9348	Strigidae	2497306	Asio otus	1	25.0	86400	2789
