"source","interaction","target"
"Trifolium pratense","interactsWith","Bombus lapidarius"
"Trifolium repens","visitsFlowersOf","Apis mellifera"
"Lotus corniculatus","interactsWith","Apis mellifera"
"Prunella vulgaris","coOccursWith","Alnus glutinosa"
"Chelidonium majus","interactsWith","Quercus robur"
"Picea abies","coOccursWith","Alnus glutinosa"
"Taxus baccata","hasHost","Salix alba"
"Schizophyllum commune","interactsWith","Fagus sylvatica"
"Schizophyllum commune","interactsWith","Alnus glutinosa"
"Amanita phalloides","interactsWith","Fagus sylvatica"
"Troglodytes troglodytes","interactsWith","Salix alba"
"Passer domesticus","eats","Quercus robur"
"Garrulus glandarius","eats","Quercus robur"
"Psittacula eupatria","eats","Fagus sylvatica"
"Capreolus capreolus","eats","Hedera helix"
"Martes foina","eats","Hedera helix"
"Bufo bufo","interactsWith","Hedera helix"
"Lycia hirtaria","eats","Quercus robur"
"Neptis sappho","eats","Robinia pseudoacacia"
"Nymphalis antiopa","eats","Salix alba"
"Nymphalis xanthomelas","eats","Salix alba"
"Endotricha flammealis","interactsWith","Hedera helix"
"Stauropus fagi","visits","Quercus robur"
"Arctia villica","interactsWith","Hedera helix"
"Cossus cossus","eats","Fagus sylvatica"
"Conops flavipes","endoparasitoidOf","Bombus lapidarius"
"Conops quadrifasciatus","endoparasitoidOf","Bombus lapidarius"
"Helophilus pendulus","visitsFlowersOf","Hedera helix"
"Gomphus vulgatissimus","eats","Autographa gamma"
"Diplazon laetatorius","interactsWith","Episyrphus balteatus"
"Diplazon laetatorius","interactsWith","Eupeodes corollae"
"Harmonia axyridis","hasHost","Salix alba"
"Aglais io","visitsFlowersOf","Hedera helix"
"Brintesia circe","eats","Hedera helix"
"Notodonta ziczac","eats","Salix alba"
"Euplagia quadripunctaria","interactsWith","Hedera helix"
"Eriogaster lanestris","eats","Quercus robur"
"Eriogaster lanestris","eats","Alnus glutinosa"
"Andricus quercuscalicis","pathogenOf","Quercus robur"
"Cynips quercusfolii","parasiteOf","Quercus robur"
"Cynips quercusfolii","visits","Quercus robur"
"Pyrrhocoris apterus","eats","Hedera helix"
"Oxycarenus lavaterae","visits","Hedera helix"
"Elasmucha grisea","hasHost","Alnus glutinosa"
"Arma custos","hasHost","Quercus robur"
"Dolycoris baccarum","eats","Robinia pseudoacacia"
"Carpocoris purpureipennis","eats","Robinia pseudoacacia"
"Palomena prasina","interactsWith","Hedera helix"
"Palomena prasina","hasHost","Fagus sylvatica"
"Palomena prasina","hasHost","Quercus robur"
"Palomena prasina","eats","Robinia pseudoacacia"
"Ancyrosoma leucogrammes","interactsWith","Hedera helix"
"Chrysolina polita","interactsWith","Hedera helix"
"Chrysolina polita","eats","Hedera helix"
"Plagiosterna aenea","hasHost","Alnus glutinosa"
"Plagiosterna aenea","eats","Alnus glutinosa"
"Chrysomela vigintipunctata","interactsWith","Salix alba"
"Psyllobora vigintiduopunctata","visits","Hedera helix"
"Psyllobora vigintiduopunctata","eats","Quercus robur"
"Malachius bipustulatus","interactsWith","Fagus sylvatica"
"Castor fiber","hasHost","Quercus robur"
"Corizus hyoscyami","interactsWith","Hedera helix"
"Gonocerus acuteangulatus","eats","Alnus glutinosa"
"Syromastus rhombeus","interactsWith","Hedera helix"
"Coreus marginatus","interactsWith","Hedera helix"
"Vanessa cardui","visitsFlowersOf","Hedera helix"
"Monotropa hypopitys","hasHost","Fagus sylvatica"
"Veronica chamaedrys","coOccursWith","Alnus glutinosa"
"Drosera rotundifolia","preysOn","Coenonympha pamphilus"
"Veronica officinalis","coOccursWith","Alnus glutinosa"
"Vinca minor","interactsWith","Hedera helix"
"Malva sylvestris","interactsWith","Apis mellifera"
"Tanacetum vulgare","interactsWith","Eristalis tenax"
"Cirsium arvense","interactsWith","Vanessa atalanta"
"Cirsium arvense","interactsWith","Volucella inanis"
"Cirsium arvense","interactsWith","Apis mellifera"
"Cirsium vulgare","interactsWith","Episyrphus balteatus"
"Sonchus oleraceus","visitsFlowersOf","Apis mellifera"
"Cornus sanguinea","coOccursWith","Alnus glutinosa"
"Anemone nemorosa","coOccursWith","Alnus glutinosa"
"Filipendula ulmaria","coOccursWith","Alnus glutinosa"
"Verbena officinalis","interactsWith","Episyrphus balteatus"
"Viscum album","parasiteOf","Quercus robur"
"Viscum album","hasHost","Salix alba"
"Viscum album","hasHost","Quercus robur"
"Viscum album","hasHost","Alnus glutinosa"
"Rumex acetosa","coOccursWith","Alnus glutinosa"
"Succisa pratensis","coOccursWith","Alnus glutinosa"
"Scabiosa ochroleuca","visitsFlowersOf","Apis mellifera"
"Vaccinium vitis-idaea","coOccursWith","Alnus glutinosa"
"Vaccinium myrtillus","coOccursWith","Alnus glutinosa"
"Vaccinium myrtillus","interactsWith","Quercus robur"
"Corylus avellana","coOccursWith","Alnus glutinosa"
"Dactylorhiza fuchsii","interactsWith","Quercus robur"
"Platanthera chlorantha","coOccursWith","Alnus glutinosa"
"Cephalanthera rubra","parasiteOf","Fagus sylvatica"
"Anthoxanthum odoratum","coOccursWith","Alnus glutinosa"
"Juniperus communis","coOccursWith","Alnus glutinosa"
"Phegopteris connectilis","coOccursWith","Alnus glutinosa"
"Gymnocarpium dryopteris","coOccursWith","Alnus glutinosa"
"Xanthoria parietina","epiphyteOf","Quercus robur"
"Xanthoria parietina","hasHost","Fagus sylvatica"
"Physcia tenella","epiphyteOf","Quercus robur"
"Physcia tenella","epiphyteOf","Alnus glutinosa"
"Ramalina farinacea","epiphyteOf","Quercus robur"
"Ramalina farinacea","epiphyteOf","Alnus glutinosa"
"Ramalina farinacea","interactsWith","Quercus robur"
"Lecidella elaeochroma","epiphyteOf","Quercus robur"
"Lecidella elaeochroma","epiphyteOf","Alnus glutinosa"
"Flavoparmelia caperata","hasHost","Quercus robur"
"Fomes fomentarius","visits","Fagus sylvatica"
"Fomes fomentarius","interactsWith","Quercus robur"
"Fomes fomentarius","parasiteOf","Quercus robur"
"Trametes versicolor","interactsWith","Quercus robur"
"Fomitopsis pinicola","hasHost","Alnus glutinosa"
"Laetiporus sulphureus","parasiteOf","Quercus robur"
"Laetiporus sulphureus","eats","Salix alba"
"Meripilus giganteus","pathogenOf","Robinia pseudoacacia"
"Meripilus giganteus","interactsWith","Fagus sylvatica"
"Meripilus giganteus","hasHost","Fagus sylvatica"
"Meripilus giganteus","hasHost","Quercus robur"
"Meripilus giganteus","eats","Fagus sylvatica"
"Anas platyrhynchos","eats","Quercus robur"
"Carduelis carduelis","interactsWith","Robinia pseudoacacia"
"Pyrrhula pyrrhula","eats","Fagus sylvatica"
"Pyrrhula pyrrhula","eats","Alnus glutinosa"
"Serinus serinus","eats","Hedera helix"
"Phylloscopus collybita","preysOn","Apis mellifera"
"Curruca melanocephala","visitsFlowersOf","Hedera helix"
"Curruca melanocephala","interactsWith","Hedera helix"
"Sylvia atricapilla","interactsWith","Alnus glutinosa"
"Erithacus rubecula","interactsWith","Hedera helix"
"Erithacus rubecula","createsHabitatFor","Quercus robur"
"Turdus merula","visitsFlowersOf","Gleditsia triacanthos"
"Cyanistes caeruleus","eats","Alnus glutinosa"
"Certhia familiaris","interactsWith","Quercus robur"
"Psittacula krameri","eats","Salix alba"
"Psittacula krameri","eats","Robinia pseudoacacia"
"Psittacula krameri","eats","Alnus glutinosa"
"Picus viridis","createsHabitatFor","Fagus sylvatica"
"Picus viridis","createsHabitatFor","Alnus glutinosa"
"Dendrocoptes medius","createsHabitatFor","Quercus robur"
"Dendrocoptes medius","createsHabitatFor","Alnus glutinosa"
"Dendrocopos medius","hasHabitat","Quercus robur"
"Dendrocopos major","hasHabitat","Quercus robur"
"Dendrocopos major","hasHabitat","Alnus glutinosa"
"Dendrocopos major","interactsWith","Robinia pseudoacacia"
"Dendrocopos major","createsHabitatFor","Quercus robur"
"Dryobates minor","createsHabitatFor","Alnus glutinosa"
"Dolichophis caspius","eats","Emberiza cirlus"
"Apodemus sylvaticus","eats","Quercus robur"
"Felis catus","kills","Emberiza cirlus"
"Miniopterus schreibersii","preysOn","Autographa gamma"
"Acrosternum heegeri","interactsWith","Hedera helix"
"Piezodorus lituratus","visitsFlowersOf","Hedera helix"
"Rhopalus subrufus","interactsWith","Hedera helix"
"Ceraleptus gracilicornis","eats","Robinia pseudoacacia"
"Cercopis intermedia","interactsWith","Hedera helix"
"Aphrophora alni","interactsWith","Hedera helix"
"Reduvius personatus","preysOn","Polistes dominula"
"Ectropis bistortata","eats","Robinia pseudoacacia"
"Campaea margaritaria","visitsFlowersOf","Fagus sylvatica"
"Campaea margaritaria","hasHost","Fagus sylvatica"
"Biston betularia","eats","Fagus sylvatica"
"Watsonalla binaria","hasHost","Quercus robur"
"Watsonalla binaria","eats","Quercus robur"
"Iphiclides podalirius","interactsWith","Hedera helix"
"Aricia agestis","interactsWith","Hedera helix"
"Lycaena phlaeas","interactsWith","Polyommatus icarus"
"Lycaena phlaeas","interactsWith","Hedera helix"
"Celastrina argiolus","eats","Robinia pseudoacacia"
"Gonepteryx rhamni","interactsWith","Hedera helix"
"Pieris brassicae","visitsFlowersOf","Hedera helix"
"Anthocharis cardamines","interactsWith","Hedera helix"
"Polygonia c-album","visitsFlowersOf","Hedera helix"
"Polygonia c-album","hasHost","Alnus glutinosa"
"Aglais urticae","visitsFlowersOf","Salix alba"
"Aglais urticae","visitsFlowersOf","Hedera helix"
"Ptilodon capucina","visits","Quercus robur"
"Ptilodon capucina","hasHost","Fagus sylvatica"
"Ptilodon capucina","eats","Alnus glutinosa"
"Lymantria dispar","visits","Quercus robur"
"Lymantria dispar","hasHost","Quercus robur"
"Pseudoips prasinana","visits","Fagus sylvatica"
"Lasiocampa quercus","interactsWith","Quercus robur"
"Pezotettix giornae","visitsFlowersOf","Hedera helix"
"Calliptamus barbarus","interactsWith","Hedera helix"
"Mikiola fagi","parasiteOf","Fagus sylvatica"
"Dasysyrphus albostriatus","visitsFlowersOf","Salix alba"
"Dasysyrphus albostriatus","visitsFlowersOf","Hedera helix"
"Dasysyrphus albostriatus","eats","Hedera helix"
"Dasysyrphus pinastri","visitsFlowersOf","Salix alba"
"Volucella pellucens","visitsFlowersOf","Salix alba"
"Volucella pellucens","visitsFlowersOf","Hedera helix"
"Volucella pellucens","interactsWith","Hedera helix"
"Sericomyia superbiens","visitsFlowersOf","Hedera helix"
"Lejops lineatus","visitsFlowersOf","Salix alba"
"Syrphus torvus","interactsWith","Hedera helix"
"Syrphus torvus","interactsWith","Quercus robur"
"Chrysogaster aerosa","visitsFlowersOf","Salix alba"
"Pipiza austriaca","visitsFlowersOf","Salix alba"
"Sphegina elegans","visitsFlowersOf","Salix alba"
"Calopteryx virgo","interactsWith","Fagus sylvatica"
"Bombus hortorum","visitsFlowersOf","Salix alba"
"Bombus hortorum","visitsFlowersOf","Hedera helix"
"Bombus terrestris","visitsFlowersOf","Salix alba"
"Bombus terrestris","visitsFlowersOf","Hedera helix"
"Vespa crabro","visits","Hedera helix"
"Amblyteles armatorius","interactsWith","Hedera helix"
"Valgus hemipterus","interactsWith","Hedera helix"
"Agelastica alni","visits","Fagus sylvatica"
"Agelastica alni","interactsWith","Salix alba"
"Exochomus quadripustulatus","hasHost","Hedera helix"
"Exochomus quadripustulatus","hasHost","Fagus sylvatica"
"Sturnus vulgaris","eats","Emberiza cirlus"
"Passer domesticus","eats","Morus alba"
"Fringilla coelebs","eats","Fagus sylvatica"
"Fringilla coelebs","eats","Quercus robur"
"Garrulus glandarius","interactsWith","Quercus robur"
"Corvus frugilegus","eats","Quercus robur"
"Asio flammeus","eats","Emberiza cirlus"
"Asio otus","eats","Emberiza cirlus"
"Streptopelia decaocto","eats","Hedera helix"
"Psittacula krameri","eats","Morus alba"
"Milvus milvus","eats","Emberiza cirlus"
"Hylobius abietis","interactsWith","Xylota segnis"
"Pentatoma rufipes","interactsWith","Alnus glutinosa"
"Cheilosia albitarsis","visitsFlowersOf","Salix alba"
"Lymantria dispar","pathogenOf","Alnus glutinosa"
"Strix aluco","eats","Emberiza cirlus"
"Otus scops","eats","Emberiza cirlus"
"Turdus iliacus","interactsWith","Hedera helix"
"Turdus pilaris","interactsWith","Hedera helix"
"Turdus merula","interactsWith","Hedera helix"
"Corvus monedula","eats","Quercus robur"
"Datura stramonium","interactsWith","Syrphus ribesii"
"Datura stramonium","interactsWith","Apis mellifera"
"Turdus torquatus","interactsWith","Hedera helix"
"Turdus philomelos","interactsWith","Hedera helix"
"Sylvia curruca","eats","Hedera helix"
"Oriolus oriolus","eats","Hedera helix"
"Luscinia megarhynchos","eats","Hedera helix"
"Muscicapa striata","eats","Hedera helix"
"Carduelis carduelis","eats","Quercus robur"
"Lanius collurio","eats","Emberiza cirlus"
"Carduelis chloris","eats","Quercus robur"
"Carduelis cannabina","eats","Quercus robur"
"Columba livia","eats","Robinia pseudoacacia"
"Columba palumbus","eats","Quercus robur"
"Gallinula chloropus","eats","Hedera helix"
"Inachis io","visitsFlowersOf","Salix alba"
"Inachis io","visitsFlowersOf","Hedera helix"
"Falco cherrug","eats","Emberiza cirlus"
"Falco columbarius","eats","Emberiza cirlus"
"Falco peregrinus","eats","Emberiza cirlus"
"Milvus migrans","eats","Emberiza cirlus"
"Haliaeetus albicilla","eats","Cervus elaphus"
"Aquila chrysaetos","eats","Emberiza cirlus"
"Accipiter nisus","eats","Emberiza cirlus"
"Emberiza citrinella","eats","Quercus robur"
"Hepialus humuli","eats","Fagus sylvatica"
"Conops flavipes","interactsWith","Bombus lapidarius"
"Eristalinus sepulchralis","visitsFlowersOf","Salix alba"
"Baccha elongata","visitsFlowersOf","Salix alba"
"Platycheirus rosarum","visitsFlowersOf","Salix alba"
"Platycheirus scutatus","visitsFlowersOf","Salix alba"
"Syrphus torvus","visitsFlowersOf","Salix alba"
"Syrphus torvus","visitsFlowersOf","Hedera helix"
"Leucozona lucorum","visitsFlowersOf","Salix alba"
"Leucozona lucorum","visitsFlowersOf","Hedera helix"
"Meliscaeva cinctella","visitsFlowersOf","Salix alba"
"Meliscaeva cinctella","visitsFlowersOf","Hedera helix"
"Cheilosia pagana","visitsFlowersOf","Salix alba"
"Cheilosia pagana","visitsFlowersOf","Hedera helix"
"Helophilus hybridus","visitsFlowersOf","Salix alba"
"Helophilus hybridus","visitsFlowersOf","Hedera helix"
"Lejogaster metallina","visitsFlowersOf","Salix alba"
"Chrysogaster solstitialis","visitsFlowersOf","Salix alba"
"Cheilosia impressa","visitsFlowersOf","Salix alba"
"Cheilosia impressa","visitsFlowersOf","Hedera helix"
"Cheilosia variabilis","visitsFlowersOf","Salix alba"
"Cheilosia vernalis","visitsFlowersOf","Salix alba"
"Cheilosia vernalis","visitsFlowersOf","Hedera helix"
"Eriozona syrphoides","visitsFlowersOf","Salix alba"
"Leucozona glaucia","visitsFlowersOf","Salix alba"
"Leucozona glaucia","visitsFlowersOf","Hedera helix"
"Melangyna cincta","visitsFlowersOf","Hedera helix"
"Sphegina clunipes","visitsFlowersOf","Salix alba"
"Sphegina clunipes","visitsFlowersOf","Hedera helix"
"Neoascia podagrica","visitsFlowersOf","Salix alba"
"Neoascia podagrica","visitsFlowersOf","Hedera helix"
"Volucella inflata","visitsFlowersOf","Hedera helix"
"Helophilus pendulus","visitsFlowersOf","Salix alba"
"Xylota sylvarum","visitsFlowersOf","Salix alba"
"Xylota sylvarum","visitsFlowersOf","Hedera helix"
"Sericomyia lappona","visitsFlowersOf","Salix alba"
"Chrysotoxum arcuatum","visitsFlowersOf","Salix alba"
"Chrysotoxum arcuatum","visitsFlowersOf","Hedera helix"
"Melilotus albus","interactsWith","Syritta pipiens"
"Melilotus albus","interactsWith","Apis mellifera"
"Hygrocybe conica","hasHost","Alnus glutinosa"
"Calliteara pudibunda","eats","Alnus glutinosa"
"Kleidocerys resedae","interactsWith","Alnus glutinosa"
"Drosera rotundifolia","interactsWith","Coenonympha pamphilus"
"Silene latifolia","interactsWith","Quercus robur"
"Echinocystis lobata","interactsWith","Syrphus ribesii"
"Echinocystis lobata","interactsWith","Syritta pipiens"
"Echinocystis lobata","interactsWith","Apis mellifera"
"Capsella bursa-pastoris","interactsWith","Melanostoma mellinum"
"Capsella bursa-pastoris","interactsWith","Eristalis arbustorum"
"Capsella bursa-pastoris","interactsWith","Syritta pipiens"
"Capsella bursa-pastoris","interactsWith","Apis mellifera"
"Acer negundo","interactsWith","Robinia pseudoacacia"
"Acer negundo","interactsWith","Apis mellifera"
"Convolvulus arvensis","mutualistOf","Scaeva pyrastri"
"Viscum album","interactsWith","Quercus robur"
"Viscum album","interactsWith","Robinia pseudoacacia"
"Asclepias syriaca","interactsWith","Syritta pipiens"
"Tribulus terrestris","mutualistOf","Paragus haemorrhous"
"Scoliopteryx libatrix","adjacentTo","Alnus glutinosa"
"Tyta luctuosa","interactsWith","Hedera helix"
"Primula elatior","interactsWith","Cervus elaphus"
"Acronicta leporina","eats","Alnus glutinosa"
"Cirsium arvense","interactsWith","Vespula germanica"
"Cirsium arvense","interactsWith","Melanostoma mellinum"
"Cirsium arvense","interactsWith","Syrphus ribesii"
"Cirsium arvense","interactsWith","Eristalis tenax"
"Cirsium arvense","interactsWith","Graphomya maculata"
"Linaria vulgaris","interactsWith","Apis mellifera"
"Achillea millefolium","interactsWith","Syrphus ribesii"
"Achillea millefolium","interactsWith","Eristalis tenax"
"Achillea millefolium","interactsWith","Eristalis arbustorum"
"Achillea millefolium","interactsWith","Syritta pipiens"
"Achillea millefolium","interactsWith","Graphomya maculata"
"Plagodis dolabraria","eats","Quercus robur"
"Phytolacca americana","interactsWith","Syritta pipiens"
"Phytolacca americana","interactsWith","Apis mellifera"
"Saturnia pyri","eats","Alnus glutinosa"
"Cossus cossus","interactsWith","Ferdinandea cuprea"
"Xylocopa violacea","interactsWith","Hedera helix"
"Sus scrofa","eats","Cervus elaphus"
"Vulpes vulpes","eats","Hedera helix"
"Canis lupus","interactsWith","Cervus elaphus"
"Ursus arctos","interactsWith","Cervus elaphus"
"Ursus arctos","eats","Apis mellifera"
"Meles meles","eats","Hedera helix"
"Gonocerus acuteangulatus","interactsWith","Alnus glutinosa"
"Ascotis selenaria","eats","Robinia pseudoacacia"
"Colotois pennaria","hasHost","Quercus robur"
"Biston betularia","eats","Quercus robur"
"Biston betularia","eats","Alnus glutinosa"
"Biston betularia","eats","Salix alba"
"Hydriomena impluviata","eats","Alnus glutinosa"
"Andrena flavipes","visitsFlowersOf","Salix alba"
"Andrena flavipes","visitsFlowersOf","Hedera helix"
"Lycaena phlaeas","visitsFlowersOf","Hedera helix"
"Quercusia quercus","eats","Quercus robur"
"Pieris napi","visitsFlowersOf","Hedera helix"
"Gonepteryx rhamni","visitsFlowersOf","Salix alba"
"Pieris rapae","visitsFlowersOf","Hedera helix"
"Cyathus striatus","hasHost","Quercus robur"
"Cynthia cardui","visitsFlowersOf","Hedera helix"
"Ganoderma resinaceum","hasHost","Quercus robur"
"Ganoderma resinaceum","hasHost","Alnus glutinosa"
"Epipactis palustris","interactsWith","Quercus robur"
"Epipactis palustris","interactsWith","Apis mellifera"
"Bombus pascuorum","visitsFlowersOf","Salix alba"
"Fomes fomentarius","hasHost","Alnus glutinosa"
"Schizophyllum commune","hasHost","Morus alba"
"Meripilus giganteus","interactsWith","Robinia pseudoacacia"
"Lactuca serriola","mutualistOf","Paragus haemorrhous"
"Agelastica alni","adjacentTo","Alnus glutinosa"
"Hypnum cupressiforme","epiphyteOf","Quercus robur"
"Hypnum cupressiforme","epiphyteOf","Alnus glutinosa"
"Silene dioica","interactsWith","Quercus robur"
"Viola tricolor","interactsWith","Syritta pipiens"
"Athene noctua","eats","Emberiza cirlus"
"Laetiporus sulphureus","hasHost","Alnus glutinosa"
"Rhytidiadelphus triquetrus","epiphyteOf","Quercus robur"
"Trametes versicolor","hasHost","Robinia pseudoacacia"
"Trametes versicolor","hasHost","Fagus sylvatica"
